Mosaic;Tegel;Indicator;Eenheid;Periode;buurt of wijk / dimensie;Waarde;Bron;Omschrijving
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Burgemeesterswijk/Hoogkamp";"7840";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Schaarsbergen e.o.";"2390";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Heijenoord/Lombok";"3835";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Klingelbeek e.o.";"1430";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Arnhem";"169325";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
"Bevolking (buurt/wijk)";"Bevolking";"bevolking";"aantal personen";"2025";"Malburgen-West";"4820";"Basisregistratie personen (BRP); gemeente Arnhem";"Aantal inwoners in een gebied naar kenmerk\n- geslacht\n- burgerlijke staat\n- leeftijd\n- herkomstgroep \n- herkomstland\n\nPer 2022 nieuwe indeling bevolking naar herkomst (voorheen: migratieachtergrond)\nMeer informatie: <a href=\"https://www.cbs.nl/nl-nl/longread/statistische-trends/2022/nieuwe-indeling-bevolking-naar-herkomst\"> CBS publicatie</a>";
